
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,-1.147035745489923,-0.8151816444042211,-0.3865853970605906,0.9061554847396658,2.4342064817092206,1.3973141267051543,2.2852260850230186,0
0.01215,1.264460893482862,-0.45684548781122036,0.7923429716709842,-0.633109851780816,2.281556014277002,1.355892021177418,0.5340612194560275,1
0.01215,0.47757803365608953,-1.0686189043539598,-0.9442107472191996,-0.9848989826754697,1.209731398575114,1.1754913481992615,1.1841975520913468,2
0.01215,-1.3147225554411373,1.2306585539749282,0.6824839463208439,-0.4999510916214689,3.6391073232215403,1.7919865341737686,2.6108161271032455,1
0.01215,-0.6595195904617644,1.272927302830861,0.8142595205941221,-0.7362701690424758,2.2453294241867514,1.4280865887427425,2.0818670672909,1
0.01215,-0.9117525810312589,-0.6475097880124132,-0.07888409508707794,-0.11903936949085558,3.0247536321781396,1.1084014297040505,2.0069277245163812,1
0.01215,-1.360815060048456,-0.2533629501548239,0.04278662594771654,0.11174331533507109,3.3517242936139144,1.3722573478421098,2.3622913344470393,1
0.01215,-1.0598475095982058,-0.46936112202445834,-0.23215445845327487,0.7566610442639548,2.449661976914401,1.1480287167516068,2.1008010266759567,2
0.01215,0.659508573246925,-0.38845371960711916,-0.41972160734488173,0.13633129032951286,2.9852025721941344,0.7759004648102109,0.508629909461537,0
0.01215,-0.48154680079566115,0.12330652303566403,-0.08288224323196092,0.7673570187169814,3.73876698112392,0.4853224239825998,1.4745614455870153,2
0.01215,0.10952383138771082,0.2968147689162489,-0.7912207345664519,-0.049758889441518406,5.6567369038574355,0.32078579814476094,0.9271223573595612,0
0.01215,-0.1509805425908708,-1.0007161185926345,0.8731480330640473,-0.6941552680874727,1.7515746843728546,1.0103002868292097,1.5160368579783687,1
0.01215,-1.0665858817592304,-0.9440757499633785,0.0044785226976544745,0.002061769545008474,3.43555228564279,1.415314117222845,2.2609701046074764,1
0.01215,0.47803790470133867,0.445173491999893,-0.9395546828902808,-0.6972847758568987,2.077327274938808,0.6621658552771107,0.676821845460229,0
0.01215,-0.5549936880494076,-0.17325333485201677,-0.5401201415627446,0.6531891794166276,3.102529700506651,0.5698210137336351,1.5525409378793342,2
0.01215,-0.1839536622726542,1.32670442549322,0.15086451046239935,0.5793119112652676,2.9261965097972378,1.3377821687380915,1.7701040804254704,1
0.01215,-1.4180954003120347,-1.0662165375626942,0.6762531637652254,-0.8475403150146366,3.1010900056282447,1.764511312978964,2.6316137585623802,1
0.01215,-1.224467794564211,-0.07077750123939663,0.511534420580674,0.049251877615697603,2.8781338794186713,1.2143821020167933,2.213449678404085,1
0.01215,1.4336656073013976,0.33726229182712264,0.6960175469945673,-0.24769830045446528,2.997585956971122,1.484630803871721,0.5590146770899644,1
0.01215,0.28873063273670907,0.3141058986087105,0.17965320825074427,-0.9321227320932515,3.854843976797226,0.4349616887690546,0.7664400858667361,0
0.01215,0.156234685196167,0.5809558088526762,-0.3912623826907544,0.3397006570137251,3.3837326859994903,0.6048661455630323,1.0144425482283093,0
0.01215,-1.062956669618055,1.107809953243115,-0.19817311859607556,-0.3199525259841063,3.519827777337389,1.5269045646071993,2.330890578438724,1
0.01215,-0.4008901779270232,-0.601261042959414,0.9511164784642288,-0.7579266044948669,1.8186273512016802,0.7159844744932504,1.5133123020610855,1
0.01215,-0.2909514577508403,1.3458980998950236,0.5121679439632227,-0.9330969408814076,2.2136225462449186,1.374471515945321,1.8565491815857476,1
0.01215,0.3649683513322046,1.1511397125569753,-0.2853746442466707,-0.6268794092123835,2.633479626738468,1.211338469932032,1.3088560601047263,1
0.01215,-1.4500952245079342,-0.16224990673242712,0.42230657668106253,0.6273921325250784,2.932393489826576,1.4470699709826937,2.4433382798817935,1
0.01215,1.2795890135559183,-0.7404957546134977,0.1635821042831116,0.8450160269945455,2.8023252856859147,1.4889337264442064,0.795892966818525,1
0.01215,0.06811553667803094,1.3949149567017551,0.7857583655257254,-0.2213966828578795,2.712558116237884,1.3972223490942561,1.6708378794641956,1
0.01215,1.417423378106174,-1.3169943374845774,0.8574695585078891,0.4641228604182188,3.8268792292122424,1.9437474445915908,1.3852824160235309,1
